Name;Lat;Lon;Url
CAN_NU_Cape.Hooper.710930_TMYx.zip;68.47;-66.8;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Hooper.710930_TMYx.zip
ZMB_NR_Misamfu.674760_TMYx.2007-2021.zip;-10.10;31.25;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_NR_Misamfu.674760_TMYx.2007-2021.zip
CAN_NU_Iqaluit.CS.713210_TMYx.2007-2021.zip;63.75;-68.54;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Iqaluit.CS.713210_TMYx.2007-2021.zip
ZMB_WE_Kaoma.AP.676410_TMYx.zip;-14.80;24.8;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_WE_Kaoma.AP.676410_TMYx.zip
CAN_NU_Sanikiluaq.AP.719104_TMYx.2007-2021.zip;56.54;-79.25;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Sanikiluaq.AP.719104_TMYx.2007-2021.zip
ZMB_ES_Mfuwe.AP.674420_TMYx.2007-2021.zip;-13.27;31.93;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_ES_Mfuwe.AP.674420_TMYx.2007-2021.zip
CAN_NU_Cape.Mercy.719750_CWEC2020.zip;64.96;-63.58;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Mercy.719750_CWEC2020.zip
ZMB_NR_Misamfu.674760_TMYx.zip;-10.10;31.25;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_NR_Misamfu.674760_TMYx.zip
CAN_NU_Iqaluit.CS.713210_TMYx.zip;63.75;-68.54;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Iqaluit.CS.713210_TMYx.zip
ZMB_WE_Mongu.AP.676330_TMYx.2007-2021.zip;-15.26;23.16;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_WE_Mongu.AP.676330_TMYx.2007-2021.zip
CAN_NU_Sanikiluaq.AP.719104_TMYx.zip;56.54;-79.25;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Sanikiluaq.AP.719104_TMYx.zip
ZMB_ES_Mfuwe.AP.674420_TMYx.zip;-13.27;31.93;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_ES_Mfuwe.AP.674420_TMYx.zip
CAN_NU_Cape.Mercy.719750_CWEC2020v2.zip;64.96;-63.58;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Mercy.719750_CWEC2020v2.zip
ZMB_NR_Mpika.AP.674770_TMYx.2007-2021.zip;-11.90;31.43;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_NR_Mpika.AP.674770_TMYx.2007-2021.zip
CAN_NU_Isachsen.710740_CWEC2020v2.zip;78.79;-103.55;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Isachsen.710740_CWEC2020v2.zip
ZMB_WE_Mongu.AP.676330_TMYx.zip;-15.26;23.16;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_WE_Mongu.AP.676330_TMYx.zip
CAN_NU_Shepherd.Bay.AP.719110_CWEC2020.zip;68.82;-93.43;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Shepherd.Bay.AP.719110_CWEC2020.zip
ZMB_ES_Msekera.675800_TMYx.2007-2021.zip;-13.65;32.57;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_ES_Msekera.675800_TMYx.2007-2021.zip
CAN_NU_Cape.Mercy.719750_TDY-CWEC2020v2.zip;64.96;-63.58;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Mercy.719750_TDY-CWEC2020v2.zip
ZMB_NR_Mpika.AP.674770_TMYx.zip;-11.90;31.43;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_NR_Mpika.AP.674770_TMYx.zip
CAN_NU_Isachsen.710740_TDY-CWEC2020v2.zip;78.79;-103.55;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Isachsen.710740_TDY-CWEC2020v2.zip
ZMB_WE_Senanga.677310_TMYx.2007-2021.zip;-16.10;23.27;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_WE_Senanga.677310_TMYx.2007-2021.zip
CAN_NU_Shepherd.Bay.AP.719110_CWEC2020v2.zip;68.82;-93.43;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Shepherd.Bay.AP.719110_CWEC2020v2.zip
ZMB_ES_Msekera.675800_TMYx.zip;-13.65;32.57;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_ES_Msekera.675800_TMYx.zip
CAN_NU_Cape.Mercy.719750_TMYx.2004-2018.zip;64.96;-63.58;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Mercy.719750_TMYx.2004-2018.zip
ZMB_NW_Kabompo.675430_TMYx.zip;-13.60;24.2;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_NW_Kabompo.675430_TMYx.zip
CAN_NU_Isachsen.710740_TMYx.2004-2018.zip;78.79;-103.55;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Isachsen.710740_TMYx.2004-2018.zip
ZMB_WE_Senanga.677310_TMYx.zip;-16.10;23.27;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_WE_Senanga.677310_TMYx.zip
CAN_NU_Shepherd.Bay.AP.719110_TDY-CWEC2020v2.zip;68.82;-93.43;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Shepherd.Bay.AP.719110_TDY-CWEC2020v2.zip
ZMB_ES_Petauke.676730_TMYx.2007-2021.zip;-14.25;31.28;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_ES_Petauke.676730_TMYx.2007-2021.zip
CAN_NU_Cape.Mercy.719750_TMYx.2007-2021.zip;64.96;-63.58;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Mercy.719750_TMYx.2007-2021.zip
ZMB_NW_Kasempa.675410_TMYx.2007-2021.zip;-13.53;25.85;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_NW_Kasempa.675410_TMYx.2007-2021.zip
CAN_NU_Isachsen.710740_TMYx.2007-2021.zip;78.79;-103.55;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Isachsen.710740_TMYx.2007-2021.zip
ZMB_WE_Sesheke.677410_TMYx.2007-2021.zip;-17.47;24.3;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_WE_Sesheke.677410_TMYx.2007-2021.zip
CAN_NU_Shepherd.Bay.AP.719110_TMYx.2004-2018.zip;68.82;-93.43;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Shepherd.Bay.AP.719110_TMYx.2004-2018.zip
ZMB_ES_Petauke.676730_TMYx.zip;-14.25;31.28;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_ES_Petauke.676730_TMYx.zip
CAN_NU_Cape.Mercy.719750_TMYx.zip;64.96;-63.58;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Mercy.719750_TMYx.zip
ZMB_NW_Kasempa.675410_TMYx.zip;-13.53;25.85;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_NW_Kasempa.675410_TMYx.zip
CAN_NU_Isachsen.710740_TMYx.zip;78.79;-103.55;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Isachsen.710740_TMYx.zip
ZMB_WE_Sesheke.677410_TMYx.zip;-17.47;24.3;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_WE_Sesheke.677410_TMYx.zip
CAN_NU_Shepherd.Bay.AP.719110_TMYx.2007-2021.zip;68.82;-93.43;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Shepherd.Bay.AP.719110_TMYx.2007-2021.zip
ZMB_LP_Kawambwa.674030_TMYx.2007-2021.zip;-9.80;29.08;http://climate.onebuilding.org/WMO_Region_1_Africa/ZMB_Zambia/ZMB_LP_Kawambwa.674030_TMYx.2007-2021.zip
CAN_NU_Cape.Peel.West.710640_CWEC2020.zip;69.03;-107.82;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Peel.West.710640_CWEC2020.zip
ZWE_BU_Bulawayo-Goetz.Observatory.679640_TMYx.2007-2021.zip;-20.15;28.62;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/BU_Bulawayo/ZWE_BU_Bulawayo-Goetz.Observatory.679640_TMYx.2007-2021.zip
CAN_NU_Isachsen.AUT.710740_CWEC2020.zip;78.79;-103.55;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Isachsen.AUT.710740_CWEC2020.zip
ZWE_BU_Bulawayo-Nkomo.Intl.AP.679650_TMYx.2004-2018.zip;-20.02;28.62;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/BU_Bulawayo/ZWE_BU_Bulawayo-Nkomo.Intl.AP.679650_TMYx.2004-2018.zip
CAN_NU_Shepherd.Bay.AP.719110_TMYx.zip;68.82;-93.43;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Shepherd.Bay.AP.719110_TMYx.zip
ZWE_BU_Bulawayo-Nkomo.Intl.AP.679650_TMYx.zip;-20.02;28.62;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/BU_Bulawayo/ZWE_BU_Bulawayo-Nkomo.Intl.AP.679650_TMYx.zip
CAN_NU_Cape.Peel.West.710640_CWEC2020v2.zip;69.03;-107.82;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Peel.West.710640_CWEC2020v2.zip
ZWE_BU_Bulawayo-Goetz.Observatory.679640_TMYx.zip;-20.15;28.62;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/BU_Bulawayo/ZWE_BU_Bulawayo-Goetz.Observatory.679640_TMYx.zip
CAN_NU_Jenny.Lind.Island.AP.710710_TMYx.zip;68.65;-101.73;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Jenny.Lind.Island.AP.710710_TMYx.zip
ZWE_BU_Bulawayo-Nkomo.Intl.AP.679650_TMYx.2007-2021.zip;-20.02;28.62;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/BU_Bulawayo/ZWE_BU_Bulawayo-Nkomo.Intl.AP.679650_TMYx.2007-2021.zip
CAN_NU_Stefansson.Island.710170_TMYx.2004-2018.zip;73.75;-105.28;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Stefansson.Island.710170_TMYx.2004-2018.zip
ZWE_HA_Belvedere.677740_TMYx.2007-2021.zip;-17.83;31.02;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/HA_Harare/ZWE_HA_Belvedere.677740_TMYx.2007-2021.zip
CAN_NU_Cape.Peel.West.710640_TDY-CWEC2020v2.zip;69.03;-107.82;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Peel.West.710640_TDY-CWEC2020v2.zip
ZWE_HA_Harare.Intl.AP.677750_TMYx.2004-2018.zip;-17.93;31.09;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/HA_Harare/ZWE_HA_Harare.Intl.AP.677750_TMYx.2004-2018.zip
CAN_NU_Kugaaruk.AP.714070_CWEC2020v2.zip;68.54;-89.8;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Kugaaruk.AP.714070_CWEC2020v2.zip
ZWE_HA_Harare.Intl.AP.677750_TMYx.zip;-17.93;31.09;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/HA_Harare/ZWE_HA_Harare.Intl.AP.677750_TMYx.zip
CAN_NU_Stefansson.Island.710170_TMYx.2007-2021.zip;73.75;-105.28;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Stefansson.Island.710170_TMYx.2007-2021.zip
ZWE_HA_Belvedere.677740_TMYx.zip;-17.83;31.02;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/HA_Harare/ZWE_HA_Belvedere.677740_TMYx.zip
CAN_NU_Cape.Peel.West.710640_TMYx.2004-2018.zip;69.04;-107.82;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Peel.West.710640_TMYx.2004-2018.zip
ZWE_HA_Harare.Intl.AP.677750_TMYx.2007-2021.zip;-17.93;31.09;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/HA_Harare/ZWE_HA_Harare.Intl.AP.677750_TMYx.2007-2021.zip
CAN_NU_Kugaaruk.AP.714070_TDY-CWEC2020v2.zip;68.54;-89.8;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Kugaaruk.AP.714070_TDY-CWEC2020v2.zip
ZWE_MA_Buhera.678750_TMYx.2007-2021.zip;-19.32;31.43;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Buhera.678750_TMYx.2007-2021.zip
CAN_NU_Stefansson.Island.710170_TMYx.zip;73.75;-105.28;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Stefansson.Island.710170_TMYx.zip
ZWE_MA_Chisengu.678970_TMYx.zip;-19.88;32.88;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Chisengu.678970_TMYx.zip
CAN_NU_Cape.Peel.West.710640_TMYx.2007-2021.zip;69.04;-107.82;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Peel.West.710640_TMYx.2007-2021.zip
ZWE_MA_Nyanga.Natl.Park.678890_TMYx.2007-2021.zip;-18.28;32.75;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Nyanga.Natl.Park.678890_TMYx.2007-2021.zip
CAN_NU_Kugaaruk.AP.714070_TMYx.2004-2018.zip;68.54;-89.8;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Kugaaruk.AP.714070_TMYx.2004-2018.zip
ZWE_MA_Buhera.678750_TMYx.zip;-19.32;31.43;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Buhera.678750_TMYx.zip
CAN_NU_Svartevaeg.718720_TMYx.2004-2018.zip;81.16;-91.82;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Svartevaeg.718720_TMYx.2004-2018.zip
ZWE_MA_Chivhu.678710_TMYx.2007-2021.zip;-19.03;30.88;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Chivhu.678710_TMYx.2007-2021.zip
CAN_NU_Cape.Peel.West.710640_TMYx.zip;69.04;-107.82;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Peel.West.710640_TMYx.zip
ZWE_MA_Nyanga.Natl.Park.678890_TMYx.zip;-18.28;32.75;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Nyanga.Natl.Park.678890_TMYx.zip
CAN_NU_Kugaaruk.AP.714070_TMYx.2007-2021.zip;68.54;-89.79;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Kugaaruk.AP.714070_TMYx.2007-2021.zip
ZWE_MA_Chipinge.AP.679830_TMYx.2004-2018.zip;-20.20;32.62;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Chipinge.AP.679830_TMYx.2004-2018.zip
CAN_NU_Svartevaeg.718720_TMYx.2007-2021.zip;81.16;-91.82;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Svartevaeg.718720_TMYx.2007-2021.zip
ZWE_MA_Chivhu.678710_TMYx.zip;-19.03;30.88;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Chivhu.678710_TMYx.zip
CAN_NU_Cape.Young.AP.719390_TMYx.zip;68.93;-116.92;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Cape.Young.AP.719390_TMYx.zip
ZWE_MA_Rupisi.679890_TMYx.zip;-20.42;32.32;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Rupisi.679890_TMYx.zip
CAN_NU_Kugaaruk.AP.714070_TMYx.zip;68.54;-89.79;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Kugaaruk.AP.714070_TMYx.zip
ZWE_MA_Chipinge.AP.679830_TMYx.2007-2021.zip;-20.20;32.62;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Chipinge.AP.679830_TMYx.2007-2021.zip
ZWE_MA_Mukandi.678950_TMYx.2007-2021.zip;-18.72;32.85;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Mukandi.678950_TMYx.2007-2021.zip
CAN_NU_Svartevaeg.718720_TMYx.zip;81.16;-91.82;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Svartevaeg.718720_TMYx.zip
ZWE_MA_Rusape.678810_TMYx.2004-2018.zip;-18.53;32.13;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Rusape.678810_TMYx.2004-2018.zip
CAN_NU_CFB.Alert.713550_CWEC2020v2.zip;82.50;-62.33;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_CFB.Alert.713550_CWEC2020v2.zip
CAN_NU_Kugaaruk.Climate.714070_CWEC2020.zip;68.54;-89.8;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Kugaaruk.Climate.714070_CWEC2020.zip
ZWE_MA_Chipinge.AP.679830_TMYx.zip;-20.20;32.62;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Chipinge.AP.679830_TMYx.zip
CAN_NU_Taloyak.AP.719141_TMYx.zip;69.55;-93.58;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Taloyak.AP.719141_TMYx.zip
ZWE_MA_Mukandi.678950_TMYx.zip;-18.72;32.85;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Mukandi.678950_TMYx.zip
CAN_NU_CFB.Alert.713550_TDY-CWEC2020v2.zip;82.50;-62.33;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_CFB.Alert.713550_TDY-CWEC2020v2.zip
ZWE_MA_Rusape.678810_TMYx.2007-2021.zip;-18.53;32.13;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Rusape.678810_TMYx.2007-2021.zip
CAN_NU_Kugluktuk.AP.719380_CWEC2016.zip;67.82;-115.14;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Kugluktuk.AP.719380_CWEC2016.zip
ZWE_MA_Chisengu.678970_TMYx.2007-2021.zip;-19.88;32.88;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Chisengu.678970_TMYx.2007-2021.zip
CAN_NU_Taloyoak.AP.715800_CWEC2016.zip;69.55;-93.58;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Taloyoak.AP.715800_CWEC2016.zip
ZWE_MA_Mutare-Grand.Reef.AP.678850_TMYx.zip;-18.98;32.45;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Mutare-Grand.Reef.AP.678850_TMYx.zip
CAN_NU_CFB.Alert.713550_TMYx.2004-2018.zip;82.50;-62.33;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_CFB.Alert.713550_TMYx.2004-2018.zip
ZWE_MA_Rusape.678810_TMYx.zip;-18.53;32.13;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MA_Manicaland/ZWE_MA_Rusape.678810_TMYx.zip
CAN_NU_Kugluktuk.AP.719380_CWEC2020.zip;67.82;-115.14;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Kugluktuk.AP.719380_CWEC2020.zip
ZWE_MC_Guruve.677730_TMYx.2007-2021.zip;-16.65;30.7;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MC_Mashonaland_Central/ZWE_MC_Guruve.677730_TMYx.2007-2021.zip
CAN_NU_Taloyoak.AP.715800_CWEC2020.zip;69.55;-93.58;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Taloyoak.AP.715800_CWEC2020.zip
ZWE_MC_Kanyemba.677670_TMYx.2007-2021.zip;-15.63;30.42;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MC_Mashonaland_Central/ZWE_MC_Kanyemba.677670_TMYx.2007-2021.zip
CAN_NU_CFB.Alert.713550_TMYx.2007-2021.zip;82.49;-62.35;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_CFB.Alert.713550_TMYx.2007-2021.zip
ZWE_MC_Mount.Darwin.677790_TMYx.zip;-16.78;31.58;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MC_Mashonaland_Central/ZWE_MC_Mount.Darwin.677790_TMYx.zip
CAN_NU_Kugluktuk.AP.719380_CWEC2020v2.zip;67.82;-115.14;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Kugluktuk.AP.719380_CWEC2020v2.zip
ZWE_MC_Guruve.677730_TMYx.zip;-16.65;30.7;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MC_Mashonaland_Central/ZWE_MC_Guruve.677730_TMYx.zip
CAN_NU_Taloyoak.AP.715800_CWEC2020v2.zip;69.55;-93.58;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Taloyoak.AP.715800_CWEC2020v2.zip
ZWE_MC_Kanyemba.677670_TMYx.zip;-15.63;30.42;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MC_Mashonaland_Central/ZWE_MC_Kanyemba.677670_TMYx.zip
CAN_NU_CFB.Alert.713550_TMYx.zip;82.49;-62.35;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_CFB.Alert.713550_TMYx.zip
ZWE_MC_Mvurwi.677890_TMYx.2007-2021.zip;-17.03;30.85;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MC_Mashonaland_Central/ZWE_MC_Mvurwi.677890_TMYx.2007-2021.zip
CAN_NU_Kugluktuk.AP.719380_TDY-CWEC2020v2.zip;67.82;-115.14;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Kugluktuk.AP.719380_TDY-CWEC2020v2.zip
ZWE_MC_Hernderson.677850_TMYx.2007-2021.zip;-17.58;30.97;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MC_Mashonaland_Central/ZWE_MC_Hernderson.677850_TMYx.2007-2021.zip
CAN_NU_Taloyoak.AP.715800_TDY-CWEC2020v2.zip;69.55;-93.58;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Taloyoak.AP.715800_TDY-CWEC2020v2.zip
ZWE_MC_Mount.Darwin.677790_TMYx.2004-2018.zip;-16.78;31.58;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MC_Mashonaland_Central/ZWE_MC_Mount.Darwin.677790_TMYx.2004-2018.zip
CAN_NU_Chesterfield.Inlet.AP.718429_TMYx.2004-2018.zip;63.35;-90.73;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Chesterfield.Inlet.AP.718429_TMYx.2004-2018.zip
ZWE_MC_Mvurwi.677890_TMYx.zip;-17.03;30.85;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MC_Mashonaland_Central/ZWE_MC_Mvurwi.677890_TMYx.zip
CAN_NU_Kugluktuk.AP.719380_TMYx.2004-2018.zip;67.82;-115.14;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Kugluktuk.AP.719380_TMYx.2004-2018.zip
ZWE_MC_Hernderson.677850_TMYx.zip;-17.58;30.97;http://climate.onebuilding.org/WMO_Region_1_Africa/ZWE_Zimbabwe/MC_Mashonaland_Central/ZWE_MC_Hernderson.677850_TMYx.zip
CAN_NU_Taloyoak.AP.715800_TMYx.2004-2018.zip;69.53;-93.57;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Taloyoak.AP.715800_TMYx.2004-2018.zip
